ID Cliente,Producto_recomendado,Cantidad_recomendada,probabilidad_recompra
6156,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
3899,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
4179,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6704,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6706,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
4195,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6651,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
4081,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
4357,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
3914,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6600,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
3926,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
3956,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
3257,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6603,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
3249,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6258,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
3246,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
4006,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6610,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6213,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6642,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6211,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6615,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6616,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
4028,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6207,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
4048,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
4049,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6583,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
4058,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6197,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6711,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6721,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
2980,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6822,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
2812,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6807,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6096,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6309,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
2769,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6075,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
4325,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6817,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6821,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
2753,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6824,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
2972,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
2724,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6072,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6833,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
3856,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
2695,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
2681,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
2667,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6848,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
2645,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
2637,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
3880,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
4277,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
4272,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6111,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6724,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
4210,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6744,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
4221,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6134,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
4226,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
2914,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
4228,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6127,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
2901,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6758,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
6119,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
2887,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
3893,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
2881,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
4258,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
4259,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
3886,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
2853,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
2850,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
4268,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
2851,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
7076,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
5951,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
5190,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
7457,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
5141,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
5157,Coca-Cola E 3 Lts NR 6B,1,0.8318822924880124
